FechaHora,Nitrogeno,Fosforo,Potasio,Conductividad_Electrica,pH,Humedad,Temperatura
02-03-2023 00:00:00,132.8,62.83,215.0,1.73,6.66,69.27,28.71
02-04-2023 00:00:00,130.87,63.03,215.9,1.41,6.49,79.25,24.99
02-04-2023 00:00:00,129.53,64.0,215.43,1.41,6.9,81.21,27.21
02-04-2023 00:00:00,126.74,63.19,215.24,1.46,6.83,76.43,23.9
02-05-2023 00:00:00,130.21,63.04,213.61,1.39,6.49,76.76,26.68
02-05-2023 00:00:00,127.21,63.15,212.48,1.14,6.48,75.25,27.51
02-05-2023 00:00:00,125.1,63.73,213.87,1.15,6.55,71.91,22.98
02-06-2023 00:00:00,129.94,62.63,213.24,1.36,6.67,74.49,23.55
02-06-2023 00:00:00,127.76,65.22,212.92,1.39,6.72,77.84,25.6
02-06-2023 00:00:00,124.36,61.47,213.73,1.48,6.68,70.78,23.44
02-07-2023 00:00:00,123.48,63.44,210.8,1.28,6.83,83.39,24.2
02-07-2023 00:00:00,125.94,63.19,213.06,1.67,6.66,75.2,23.75
02-07-2023 00:00:00,122.86,62.93,210.88,1.04,6.7,63.43,22.41
02-08-2023 00:00:00,125.35,61.78,210.78,1.69,6.76,80.28,24.97
02-08-2023 00:00:00,123.8,63.85,209.97,1.59,6.7,69.98,25.35
02-08-2023 00:00:00,123.03,61.4,210.53,1.37,6.54,71.4,23.51
02-09-2023 00:00:00,122.17,63.64,208.07,1.37,6.72,72.93,24.92
02-09-2023 00:00:00,121.31,62.95,209.14,1.26,6.78,75.24,22.23
02-09-2023 00:00:00,121.71,62.45,208.82,1.15,6.57,76.75,23.26
02-10-2023 00:00:00,119.32,61.62,210.2,1.23,6.75,68.63,23.44
02-10-2023 00:00:00,120.13,62.15,208.72,1.4,6.84,76.32,24.59
02-10-2023 00:00:00,121.13,60.39,208.86,1.77,6.61,76.94,24.01
02-11-2023 00:00:00,120.84,63.45,207.85,1.5,6.64,68.38,25.7
02-11-2023 00:00:00,118.21,62.9,206.4,1.04,6.58,73.27,23.19
02-11-2023 00:00:00,119.25,63.24,208.09,1.13,6.77,82.13,26.83
02-12-2023 00:00:00,120.38,61.4,205.86,1.52,6.7,77.51,24.35
02-12-2023 00:00:00,119.39,61.98,205.72,1.34,6.7,83.73,29.0
02-12-2023 00:00:00,122.66,63.17,206.09,1.13,6.79,80.04,25.14
03-01-2023 00:00:00,138.83,63.87,199.71,1.42,6.84,76.7,30.39
03-01-2023 00:00:00,138.87,64.41,198.99,1.58,6.78,83.16,25.53
03-01-2023 00:00:00,134.91,64.91,196.18,1.26,6.76,84.48,24.49
03-02-2023 00:00:00,136.46,63.63,199.08,1.15,6.66,73.04,29.19
03-02-2023 00:00:00,136.34,64.65,199.7,1.07,6.82,81.69,26.66
03-02-2023 00:00:00,134.06,64.98,198.54,1.29,6.73,85.59,26.89
03-03-2023 00:00:00,132.82,63.65,199.46,1.56,6.71,77.42,28.52
03-03-2023 00:00:00,132.84,66.59,200.54,1.61,6.8,74.93,25.95
03-03-2023 00:00:00,135.26,61.74,197.77,1.27,6.93,74.06,25.01
03-04-2023 00:00:00,134.1,62.74,198.99,1.53,6.91,83.46,27.99
03-04-2023 00:00:00,133.13,62.29,195.83,1.56,6.71,81.52,25.71
03-04-2023 00:00:00,135.1,64.69,198.37,1.62,6.69,83.62,25.46
03-05-2023 00:00:00,134.13,63.74,197.09,1.52,6.82,74.1,25.04
03-05-2023 00:00:00,131.81,62.63,196.53,1.25,6.72,76.38,26.34
03-05-2023 00:00:00,130.9,64.22,196.3,1.42,6.76,76.88,25.21
03-06-2023 00:00:00,133.14,63.05,196.1,1.24,6.54,81.88,28.2
03-06-2023 00:00:00,131.23,66.09,195.65,1.2,6.75,79.0,26.18
03-06-2023 00:00:00,131.93,62.77,195.98,1.74,6.82,74.54,27.14
03-07-2023 00:00:00,133.79,64.41,195.29,1.58,6.72,79.25,23.77
03-07-2023 00:00:00,131.86,62.18,194.02,1.46,6.73,78.13,28.13
03-07-2023 00:00:00,129.44,63.77,195.48,1.27,6.8,80.45,27.85
03-08-2023 00:00:00,130.59,62.71,194.25,1.35,6.76,74.22,28.09
03-08-2023 00:00:00,128.46,61.78,195.77,1.45,6.81,86.04,29.56
03-08-2023 00:00:00,131.88,60.96,194.42,1.64,6.76,76.08,27.32
03-09-2023 00:00:00,128.33,62.79,194.32,1.58,6.77,78.02,27.88
03-09-2023 00:00:00,129.17,64.08,191.81,1.46,6.72,88.83,27.29
03-09-2023 00:00:00,128.92,63.06,192.43,1.63,6.87,74.73,25.63
03-10-2023 00:00:00,128.33,61.5,194.46,1.33,6.85,79.31,26.34
03-10-2023 00:00:00,124.79,64.45,192.48,1.83,6.79,85.74,26.35
03-10-2023 00:00:00,125.33,63.38,192.49,1.58,6.86,86.12,28.64
03-11-2023 00:00:00,126.5,63.73,192.5,1.0,6.78,82.02,24.93
03-11-2023 00:00:00,127.38,63.35,194.01,1.35,6.76,74.05,23.06
03-11-2023 00:00:00,126.35,65.52,192.71,1.4,6.91,68.47,28.63
03-12-2023 00:00:00,124.8,63.02,193.49,1.81,6.77,85.94,28.28
03-12-2023 00:00:00,123.83,61.96,191.62,1.46,6.89,74.85,25.75
03-12-2023 00:00:00,124.9,63.91,191.88,1.47,6.86,72.38,23.86
04-01-2023 00:00:00,135.03,65.02,189.02,1.79,6.74,75.5,27.65
04-01-2023 00:00:00,135.92,65.79,188.36,1.61,6.71,73.76,28.59
04-01-2023 00:00:00,136.08,63.02,189.01,1.76,6.88,79.11,26.17
04-02-2023 00:00:00,137.19,63.61,189.45,1.53,6.74,76.7,28.42
04-02-2023 00:00:00,137.22,64.89,188.68,1.31,6.76,85.99,26.92
04-02-2023 00:00:00,137.9,63.64,187.64,1.57,6.78,72.03,23.59
04-03-2023 00:00:00,137.52,64.14,188.3,1.53,6.67,76.04,28.17
04-03-2023 00:00:00,136.63,66.01,188.95,1.54,6.76,76.89,24.98
04-03-2023 00:00:00,136.76,66.84,189.31,1.67,6.73,71.7,28.45
04-04-2023 00:00:00,138.5,64.27,188.65,1.36,6.74,82.17,28.89
04-04-2023 00:00:00,135.22,65.44,187.78,1.52,6.8,67.12,28.01
04-04-2023 00:00:00,137.06,64.58,185.93,1.35,6.61,76.87,30.29
04-05-2023 00:00:00,133.07,65.36,185.39,1.67,6.85,81.67,28.02
04-05-2023 00:00:00,136.32,64.91,186.4,1.37,6.75,85.35,27.64
04-05-2023 00:00:00,134.86,63.03,185.02,1.57,6.85,72.56,28.02
04-06-2023 00:00:00,135.49,65.66,185.5,1.26,6.83,78.5,27.31
04-06-2023 00:00:00,136.94,63.36,186.0,1.49,6.91,78.42,30.82
04-06-2023 00:00:00,135.55,62.88,185.47,1.57,6.78,86.37,28.36
04-07-2023 00:00:00,136.52,65.48,185.44,1.71,6.69,87.22,32.33
04-07-2023 00:00:00,137.29,63.83,184.2,1.59,6.89,75.42,24.46
04-07-2023 00:00:00,135.55,65.04,185.59,1.63,6.91,75.58,27.1
04-08-2023 00:00:00,136.64,64.7,186.21,1.46,6.76,76.72,25.75
04-08-2023 00:00:00,134.31,63.1,184.35,1.49,6.74,67.12,28.38
04-08-2023 00:00:00,134.65,62.4,185.4,1.41,6.87,81.16,26.67
04-09-2023 00:00:00,133.81,65.89,187.22,1.55,6.77,82.8,27.61
04-09-2023 00:00:00,136.06,64.75,184.15,1.6,6.89,85.44,26.28
04-09-2023 00:00:00,135.01,65.54,184.77,1.61,6.92,76.18,27.65
04-10-2023 00:00:00,133.53,63.79,184.1,1.59,6.81,90.39,26.02
04-10-2023 00:00:00,134.42,65.26,184.67,1.75,6.9,73.18,27.53
04-10-2023 00:00:00,135.66,65.71,181.63,1.45,6.9,73.41,27.88
04-11-2023 00:00:00,133.94,63.62,182.07,1.84,6.87,85.68,27.19
04-11-2023 00:00:00,132.51,63.56,183.08,1.54,6.64,75.12,28.06
04-11-2023 00:00:00,134.0,63.91,183.64,1.35,6.78,79.87,28.29
04-12-2023 00:00:00,130.75,63.74,182.61,1.56,6.77,80.77,26.12
04-12-2023 00:00:00,134.79,60.96,180.43,1.48,6.75,80.79,28.26
04-12-2023 00:00:00,132.9,62.73,181.04,1.49,6.67,81.82,27.91
05-01-2023 00:00:00,128.74,61.64,182.32,1.6,6.67,79.57,22.8
05-01-2023 00:00:00,127.54,63.61,179.51,1.55,6.87,72.06,24.43
05-01-2023 00:00:00,127.13,63.31,180.9,1.56,6.91,84.02,28.38
05-02-2023 00:00:00,127.09,63.18,181.35,1.31,6.78,78.32,25.47
05-02-2023 00:00:00,126.47,61.78,181.29,1.76,6.89,87.2,26.87
05-02-2023 00:00:00,126.89,61.97,180.38,1.14,6.84,77.28,25.74
05-03-2023 00:00:00,131.08,62.61,181.14,1.4,6.82,77.07,28.79
05-03-2023 00:00:00,129.53,62.2,180.8,1.62,6.63,69.82,26.6
05-03-2023 00:00:00,127.41,61.17,179.73,1.2,6.67,80.66,26.47
05-04-2023 00:00:00,127.72,62.79,182.54,1.66,6.68,84.95,23.28
05-04-2023 00:00:00,128.44,59.78,180.59,1.24,6.67,75.85,22.97
05-04-2023 00:00:00,127.24,63.1,179.64,1.13,6.62,83.62,25.45
05-05-2023 00:00:00,128.29,63.78,179.26,1.68,6.6,79.21,28.1
05-05-2023 00:00:00,129.3,62.33,180.82,1.32,6.74,74.12,24.65
05-05-2023 00:00:00,128.03,62.85,179.69,1.23,6.83,80.71,29.05
05-06-2023 00:00:00,128.54,61.88,182.17,1.7,6.72,79.7,24.98
05-06-2023 00:00:00,129.32,60.8,178.92,1.15,6.72,74.53,26.99
05-06-2023 00:00:00,127.53,63.28,177.96,1.31,6.7,86.83,25.15
05-07-2023 00:00:00,128.33,60.92,179.09,1.44,6.76,79.55,27.04
05-07-2023 00:00:00,127.39,64.16,179.18,1.28,6.72,79.58,28.9
05-07-2023 00:00:00,127.76,61.44,176.68,1.32,6.54,78.34,28.01
05-08-2023 00:00:00,127.29,61.86,178.45,1.73,6.99,81.43,29.42
05-08-2023 00:00:00,126.93,61.79,178.24,1.79,6.78,81.71,24.61
05-08-2023 00:00:00,127.96,62.2,178.1,1.66,6.78,76.72,23.77
05-09-2023 00:00:00,128.51,61.15,177.68,1.27,6.77,83.88,23.56
05-09-2023 00:00:00,127.83,61.39,176.86,1.39,6.78,77.08,25.56
05-09-2023 00:00:00,128.33,63.0,178.96,1.41,6.76,81.26,23.42
05-10-2023 00:00:00,126.44,60.21,177.42,1.41,6.78,81.69,24.11
05-10-2023 00:00:00,125.71,60.98,176.84,1.42,6.99,85.71,24.44
05-10-2023 00:00:00,128.08,60.74,176.98,1.43,6.7,71.57,32.38
05-11-2023 00:00:00,128.43,61.54,177.19,1.44,6.72,74.69,26.36
05-11-2023 00:00:00,127.43,61.71,177.68,1.59,6.65,80.97,25.78
05-11-2023 00:00:00,129.33,61.41,178.18,1.62,6.66,79.23,24.63
05-12-2023 00:00:00,128.62,61.92,176.4,1.8,6.85,73.58,23.72
05-12-2023 00:00:00,131.25,62.6,176.77,1.07,6.81,76.65,25.85
05-12-2023 00:00:00,126.89,62.42,175.71,1.5,6.76,74.14,23.8
06-01-2023 00:00:00,124.33,60.16,180.77,1.28,6.67,79.31,24.59
06-01-2023 00:00:00,123.77,58.59,181.81,1.37,6.79,74.44,23.43
06-01-2023 00:00:00,126.09,60.88,182.09,1.27,6.77,76.13,28.23
06-02-2023 00:00:00,124.75,62.13,181.27,1.37,6.69,76.8,26.33
06-02-2023 00:00:00,124.32,60.23,180.14,1.23,6.73,73.24,24.94
06-02-2023 00:00:00,125.2,59.75,181.36,1.49,6.77,68.12,26.16
06-03-2023 00:00:00,125.07,60.85,180.74,0.96,6.6,68.37,22.07
06-03-2023 00:00:00,124.46,59.02,178.43,1.09,6.95,78.65,27.64
06-03-2023 00:00:00,126.42,60.63,179.07,1.01,6.7,74.42,28.92
06-04-2023 00:00:00,123.97,60.3,181.82,1.1,6.66,68.49,23.98
06-04-2023 00:00:00,124.43,60.18,180.44,1.04,6.69,83.05,25.44
06-04-2023 00:00:00,123.0,60.21,178.51,1.33,6.62,80.29,23.9
06-05-2023 00:00:00,124.15,59.7,180.69,1.1,6.61,66.91,23.18
06-05-2023 00:00:00,126.24,59.85,180.86,1.22,6.58,78.57,25.39
06-05-2023 00:00:00,122.85,59.59,179.19,1.11,6.66,68.46,26.55
06-06-2023 00:00:00,122.08,60.63,180.19,1.07,6.54,66.63,27.57
06-06-2023 00:00:00,125.25,60.41,175.45,1.24,6.54,71.31,27.92
06-06-2023 00:00:00,123.48,59.82,180.26,0.95,6.61,71.24,21.76
06-07-2023 00:00:00,123.82,60.86,180.34,0.99,6.64,68.87,23.42
06-07-2023 00:00:00,123.57,60.8,177.81,0.88,6.54,73.58,23.9
06-07-2023 00:00:00,123.71,62.13,179.16,1.07,6.44,74.19,24.12
06-08-2023 00:00:00,124.83,61.2,178.34,1.19,6.61,69.09,19.57
06-08-2023 00:00:00,122.23,60.22,178.46,1.43,6.54,73.43,23.98
06-08-2023 00:00:00,121.92,59.12,178.0,1.03,6.67,71.25,27.54
06-09-2023 00:00:00,123.5,60.47,176.91,1.51,6.62,65.42,20.42
06-09-2023 00:00:00,120.93,58.94,180.17,1.17,6.55,73.86,23.6
06-09-2023 00:00:00,121.22,60.87,177.79,1.28,6.57,68.82,23.31
06-10-2023 00:00:00,126.03,59.83,178.09,1.22,6.5,75.55,24.67
06-10-2023 00:00:00,124.31,61.42,176.75,1.3,6.67,70.19,23.29
06-10-2023 00:00:00,123.1,58.98,176.62,1.55,6.48,70.98,22.29
06-11-2023 00:00:00,124.94,60.05,177.98,1.46,6.64,69.79,24.97
06-11-2023 00:00:00,121.48,60.31,177.98,0.98,6.6,66.92,23.72
06-11-2023 00:00:00,122.51,59.42,178.22,1.09,6.53,70.82,26.24
06-12-2023 00:00:00,123.9,61.52,178.31,1.26,6.53,62.61,24.91
06-12-2023 00:00:00,124.24,63.01,176.83,0.96,6.63,75.41,25.3
06-12-2023 00:00:00,123.62,61.11,176.43,1.24,6.39,65.12,26.11
07-01-2023 00:00:00,121.34,56.81,190.01,1.25,6.48,71.64,20.12
07-01-2023 00:00:00,119.49,58.55,187.02,1.1,6.45,76.36,24.73
07-01-2023 00:00:00,118.82,59.27,187.99,1.35,6.4,72.47,22.03
07-02-2023 00:00:00,120.46,58.06,187.47,1.3,6.6,75.9,23.14
07-02-2023 00:00:00,122.14,59.4,186.3,1.0,6.49,63.6,21.75
07-02-2023 00:00:00,120.06,60.05,185.41,0.75,6.67,62.05,22.95
07-03-2023 00:00:00,119.16,58.88,186.9,0.76,6.61,72.07,23.06
07-03-2023 00:00:00,120.64,58.7,186.04,0.79,6.65,64.31,21.0
07-03-2023 00:00:00,122.91,58.6,186.37,1.02,6.39,73.01,20.67
07-04-2023 00:00:00,117.82,58.31,187.09,0.73,6.66,71.95,19.72
07-04-2023 00:00:00,120.57,58.87,186.41,0.98,6.34,68.92,20.82
07-04-2023 00:00:00,120.31,58.54,186.65,1.22,6.3,73.5,20.83
07-05-2023 00:00:00,121.74,58.74,186.32,1.1,6.52,66.14,21.59
07-05-2023 00:00:00,121.49,61.69,184.51,0.93,6.41,74.29,19.82
07-05-2023 00:00:00,119.72,58.08,187.41,0.96,6.5,65.13,21.71
07-06-2023 00:00:00,117.47,59.17,187.08,0.75,6.57,75.46,21.53
07-06-2023 00:00:00,121.21,59.06,184.58,1.04,6.47,70.76,21.84
07-06-2023 00:00:00,118.75,61.02,186.22,1.01,6.51,56.26,24.08
07-07-2023 00:00:00,118.58,57.86,184.94,0.67,6.48,61.49,21.56
07-07-2023 00:00:00,121.72,58.84,184.77,1.0,6.57,69.55,20.63
07-07-2023 00:00:00,118.63,58.13,185.46,1.0,6.34,77.02,21.98
07-08-2023 00:00:00,122.1,59.12,187.2,0.91,6.45,65.35,24.41
07-08-2023 00:00:00,120.5,59.91,186.39,0.78,6.52,72.61,22.35
07-08-2023 00:00:00,120.48,58.05,185.83,0.89,6.59,73.55,23.59
07-09-2023 00:00:00,120.46,58.58,183.9,0.83,6.48,72.39,18.18
07-09-2023 00:00:00,117.54,59.69,187.68,0.68,6.46,62.51,19.02
07-09-2023 00:00:00,117.34,58.79,185.84,1.19,6.47,74.62,19.16
07-10-2023 00:00:00,120.32,58.84,182.35,1.23,6.49,59.08,23.72
07-10-2023 00:00:00,120.85,57.93,185.11,0.89,6.41,72.15,18.63
07-10-2023 00:00:00,120.12,60.34,184.08,1.03,6.36,63.1,22.79
07-11-2023 00:00:00,118.77,58.28,184.94,0.62,6.41,67.1,21.69
07-11-2023 00:00:00,120.03,58.42,184.85,0.78,6.49,71.9,21.86
07-11-2023 00:00:00,119.88,58.39,183.35,0.91,6.38,74.65,23.7
07-12-2023 00:00:00,118.56,59.71,186.16,0.73,6.52,69.27,23.1
07-12-2023 00:00:00,121.52,59.9,184.38,1.26,6.57,70.42,25.4
07-12-2023 00:00:00,117.4,58.47,185.08,1.03,6.39,68.32,19.59
08-01-2023 00:00:00,126.94,58.81,178.35,0.65,6.53,66.46,20.37
08-01-2023 00:00:00,130.46,57.18,179.52,0.77,6.3,58.86,20.1
08-01-2023 00:00:00,131.96,57.28,179.6,0.95,6.34,74.92,21.05
08-02-2023 00:00:00,130.66,57.79,176.53,0.75,6.23,67.9,20.31
08-02-2023 00:00:00,128.21,57.8,178.3,0.8,6.28,68.45,19.19
08-02-2023 00:00:00,130.66,58.49,179.3,0.6,6.42,65.54,21.6
08-03-2023 00:00:00,128.32,55.47,178.0,0.96,6.37,62.64,17.77
08-03-2023 00:00:00,126.96,57.49,178.28,0.89,6.56,68.94,22.28
08-03-2023 00:00:00,128.3,56.37,176.53,0.6,6.26,57.02,21.53
08-04-2023 00:00:00,127.39,59.42,177.5,0.61,6.34,75.67,18.86
08-04-2023 00:00:00,125.97,58.19,179.81,0.56,6.33,58.16,15.99
08-04-2023 00:00:00,125.98,57.97,176.97,1.01,6.25,72.82,21.52
08-05-2023 00:00:00,128.44,59.84,176.18,0.43,6.37,66.7,21.4
08-05-2023 00:00:00,124.39,57.37,177.77,0.47,6.32,61.01,18.47
08-05-2023 00:00:00,127.94,58.43,178.37,0.49,6.21,55.26,18.82
08-06-2023 00:00:00,124.49,55.92,178.71,0.36,6.42,63.79,16.39
08-06-2023 00:00:00,123.71,57.63,176.8,0.3,6.26,64.42,19.04
08-06-2023 00:00:00,124.03,59.79,177.49,0.4,6.31,63.75,18.91
08-07-2023 00:00:00,129.64,57.87,177.74,0.68,6.25,55.41,18.35
08-07-2023 00:00:00,126.29,56.53,177.78,1.24,6.21,67.04,17.32
08-07-2023 00:00:00,126.62,56.27,176.43,0.53,6.22,59.97,17.41
08-08-2023 00:00:00,128.52,55.62,178.69,0.8,6.37,65.63,21.95
08-08-2023 00:00:00,127.73,57.7,176.06,0.82,6.25,61.32,15.72
08-08-2023 00:00:00,124.15,58.11,177.42,0.58,6.35,66.72,13.87
08-09-2023 00:00:00,127.47,57.31,176.57,0.62,6.35,68.67,16.73
08-09-2023 00:00:00,126.36,56.28,175.89,0.66,6.4,65.08,19.65
08-09-2023 00:00:00,125.51,57.35,175.73,0.73,6.19,66.16,20.89
08-10-2023 00:00:00,125.95,56.35,175.7,0.76,6.35,66.85,17.33
08-10-2023 00:00:00,127.74,58.32,175.75,0.33,6.23,61.15,22.78
08-10-2023 00:00:00,124.41,56.57,175.05,0.91,6.39,67.05,19.58
08-11-2023 00:00:00,126.26,56.05,176.76,1.13,6.37,61.12,19.07
08-11-2023 00:00:00,125.55,56.36,175.21,0.63,6.37,65.49,18.26
08-11-2023 00:00:00,122.75,57.3,175.2,0.76,6.33,76.57,19.72
08-12-2023 00:00:00,124.19,55.57,176.26,0.75,6.08,54.3,19.98
08-12-2023 00:00:00,125.58,57.53,175.56,0.58,6.17,70.38,17.69
08-12-2023 00:00:00,127.16,56.52,174.11,0.84,6.38,61.98,18.84
09-01-2023 00:00:00,136.12,54.19,170.52,0.83,6.31,74.5,17.7
09-01-2023 00:00:00,134.77,56.45,168.21,0.33,6.09,62.51,15.66
09-01-2023 00:00:00,133.64,54.16,168.99,0.65,6.31,56.63,16.01
09-02-2023 00:00:00,135.54,55.08,171.07,0.47,6.16,60.56,18.08
09-02-2023 00:00:00,135.23,53.53,170.13,0.37,6.12,56.88,16.53
09-02-2023 00:00:00,137.17,54.5,168.71,0.6,6.32,64.75,14.51
09-03-2023 00:00:00,134.45,55.87,169.5,0.53,6.43,59.61,16.72
09-03-2023 00:00:00,133.96,54.74,170.82,0.89,6.26,60.69,18.43
09-03-2023 00:00:00,132.12,54.05,167.66,0.31,6.3,64.36,17.08
09-04-2023 00:00:00,132.96,52.6,169.29,0.65,6.4,58.82,14.3
09-04-2023 00:00:00,132.4,54.26,169.19,0.71,6.06,69.69,18.2
09-04-2023 00:00:00,132.2,54.22,169.53,0.76,6.22,62.29,12.8
09-05-2023 00:00:00,131.03,55.33,169.76,0.83,6.08,58.05,18.02
09-05-2023 00:00:00,132.99,55.92,171.15,0.48,6.18,58.14,17.04
09-05-2023 00:00:00,131.47,53.2,169.62,0.4,6.2,54.51,18.15
09-06-2023 00:00:00,131.02,55.29,168.32,0.71,6.42,62.71,19.37
09-06-2023 00:00:00,128.43,53.4,170.17,0.43,6.25,59.54,17.46
09-06-2023 00:00:00,131.33,55.6,167.87,0.21,6.25,61.77,18.24
09-07-2023 00:00:00,130.94,53.9,169.16,0.9,6.18,64.74,16.68
09-07-2023 00:00:00,128.53,54.92,170.25,0.44,6.22,59.28,15.98
09-07-2023 00:00:00,131.04,55.93,169.65,0.82,6.29,57.83,19.34
09-08-2023 00:00:00,127.11,52.47,169.31,0.44,6.21,60.42,15.48
09-08-2023 00:00:00,128.69,54.37,166.01,0.73,6.19,64.06,16.51
09-08-2023 00:00:00,128.07,55.85,168.15,0.46,6.22,53.13,19.98
09-09-2023 00:00:00,126.1,54.97,167.58,0.79,6.1,56.39,17.47
09-09-2023 00:00:00,127.86,56.38,169.47,0.73,6.04,59.64,20.0
09-09-2023 00:00:00,129.75,53.56,168.86,1.05,6.09,66.44,17.32
09-10-2023 00:00:00,126.87,55.19,168.15,0.63,6.24,63.7,13.02
09-10-2023 00:00:00,125.65,54.76,168.64,0.21,6.15,56.95,16.76
09-10-2023 00:00:00,126.69,54.03,167.06,0.14,6.18,60.41,19.46
09-11-2023 00:00:00,125.81,52.88,168.32,0.67,6.16,53.7,16.33
09-11-2023 00:00:00,125.43,54.14,167.7,0.6,6.16,63.58,19.41
09-11-2023 00:00:00,124.42,55.91,165.73,0.45,6.19,54.57,16.27
09-12-2023 00:00:00,126.79,55.16,167.79,0.85,6.03,58.21,16.11
09-12-2023 00:00:00,124.92,54.34,168.08,0.17,6.2,66.04,20.92
09-12-2023 00:00:00,123.07,53.27,168.5,0.47,6.14,62.94,14.75
10-01-2023 00:00:00,152.93,50.76,160.8,0.6,6.06,61.11,18.81
10-01-2023 00:00:00,154.9,50.77,162.71,1.1,6.26,62.06,18.54
10-01-2023 00:00:00,152.1,52.09,161.06,0.47,6.15,62.72,18.85
10-02-2023 00:00:00,153.55,51.7,161.12,0.36,6.14,58.22,20.37
10-02-2023 00:00:00,147.55,51.8,159.96,0.51,6.31,61.0,19.88
10-02-2023 00:00:00,150.81,54.13,163.65,0.48,6.2,56.5,11.97
10-03-2023 00:00:00,149.94,53.38,162.12,0.66,6.17,56.62,17.82
10-03-2023 00:00:00,150.86,52.26,160.47,0.3,6.36,57.67,17.13
10-03-2023 00:00:00,145.57,50.73,161.22,0.37,6.23,65.09,16.34
10-04-2023 00:00:00,146.79,51.73,162.32,0.51,6.33,55.3,20.5
10-04-2023 00:00:00,146.23,49.58,159.8,0.54,6.32,52.69,17.75
10-04-2023 00:00:00,144.76,50.47,162.6,0.54,6.26,65.07,16.46
10-05-2023 00:00:00,146.58,52.09,159.36,0.12,6.27,57.33,13.81
10-05-2023 00:00:00,143.41,50.26,160.19,0.7,6.1,71.92,18.41
10-05-2023 00:00:00,146.27,50.54,158.5,0.88,6.19,56.14,17.93
